date,day_of_week,month,year,week_of_year,Getränke_sales,Coffee_sales,Flat White auf Eis_sales,Hafer Flat White auf ice_sales,Decaf Flat White auf Ice_sales,Coldbrew_sales,Flat White auf Eis._sales,Cold Brew_sales,Hafer Flat White auf Eis_sales,Espresso Tonic_sales,Decaf Flat White auf Eis_sales,Nitro Americano_sales,_sales,Getränke_count,Coffee_count,Flat White auf Eis_count,Hafer Flat White auf ice_count,Decaf Flat White auf Ice_count,Coldbrew_count,Flat White auf Eis._count,Cold Brew_count,Hafer Flat White auf Eis_count,Espresso Tonic_count,Decaf Flat White auf Eis_count,Nitro Americano_count,_count,precipitation,temperature_mean,temperature_max,temperature_min,sunshine_duration,cloud_cover,wind_speed,humidity,pressure,snow_depth
2021-06-27,Sunday,June,2021,25,1073.4,486.4,184.8,0.0,0.0,72.2,29.4,15.2,142.8,42.0,0.0,0.0,0.0,400,118.0,44.0,0.0,0.0,19.0,7.0,4.0,34.0,10.0,0.0,0.0,0.0,1.2,21.4,27.5,13.6,9.0,6.0,1.7,68.0,1014.4,
2021-06-28,Monday,June,2021,26,768.6,318.0,79.8,0.0,0.0,68.4,33.6,22.8,92.4,12.6,8.4,0.0,0.0,324,78.0,19.0,0.0,0.0,18.0,8.0,6.0,22.0,3.0,2.0,0.0,0.0,60.9,21.7,28.8,14.2,9.9,7.0,3.2,73.0,1013.1,
2021-06-29,Tuesday,June,2021,26,556.4,119.40000000000002,50.4,0.0,0.0,11.4,0.0,11.4,33.6,8.4,4.2,0.0,0.0,226,29.0,12.0,0.0,0.0,3.0,0.0,3.0,8.0,2.0,1.0,0.0,0.0,10.0,17.6,24.4,14.3,8.6,6.0,2.0,83.0,1012.9,
2021-06-30,Wednesday,June,2021,26,857.0,111.0,29.4,0.0,0.0,0.0,4.2,22.8,33.6,21.0,0.0,0.0,0.0,304,27.0,7.0,0.0,0.0,0.0,1.0,6.0,8.0,5.0,0.0,0.0,0.0,8.2,15.1,18.5,12.0,4.1,7.0,3.4,82.0,1013.7,
2021-07-01,Thursday,July,2021,26,905.6,74.0,29.4,0.0,0.0,0.0,0.0,15.2,29.4,0.0,0.0,0.0,0.0,345,18.0,7.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.3,14.2,16.7,12.0,0.0,8.0,2.8,82.0,1016.9,
2021-07-02,Friday,July,2021,26,1306.2,375.2,168.0,0.0,0.0,7.6,12.6,19.0,142.8,25.2,0.0,0.0,0.0,488,90.0,40.0,0.0,0.0,2.0,3.0,5.0,34.0,6.0,0.0,0.0,0.0,0.0,17.0,22.5,10.4,10.8,4.0,2.7,66.0,1018.1,
2021-07-03,Saturday,July,2021,26,1412.2,449.0,201.6,0.0,0.0,11.4,0.0,72.2,151.2,12.6,0.0,0.0,0.0,636,109.0,48.0,0.0,0.0,3.0,0.0,19.0,36.0,3.0,0.0,0.0,0.0,0.7,18.3,25.5,10.6,10.3,6.0,1.4,70.0,1016.1,
2021-07-04,Sunday,July,2021,26,1053.2,274.2,109.2,0.0,0.0,57.0,12.6,11.4,79.8,0.0,4.2,0.0,0.0,350,67.0,26.0,0.0,0.0,15.0,3.0,3.0,19.0,0.0,1.0,0.0,0.0,0.6,18.2,23.4,14.8,4.4,6.0,2.3,77.0,1011.9,
2021-07-05,Monday,July,2021,27,761.2,102.6,4.2,0.0,0.0,3.8,75.6,19.0,0.0,0.0,0.0,0.0,0.0,285,25.0,1.0,0.0,0.0,1.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.9,17.5,22.3,14.5,2.6,6.0,1.7,80.0,1012.1,
2021-07-06,Tuesday,July,2021,27,841.6,138.0,29.4,0.0,0.0,34.2,8.4,11.4,42.0,12.6,0.0,0.0,0.0,315,34.0,7.0,0.0,0.0,9.0,2.0,3.0,10.0,3.0,0.0,0.0,0.0,12.5,18.6,25.7,13.2,4.9,6.0,2.0,81.0,1010.9,
2021-07-07,Wednesday,July,2021,27,624.0,45.4,25.2,0.0,0.0,3.8,8.4,3.8,0.0,4.2,0.0,0.0,0.0,244,11.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4,17.4,21.4,15.2,3.9,6.0,1.2,84.0,1016.9,
2021-07-08,Thursday,July,2021,27,854.0,114.8,8.4,0.0,0.0,0.0,75.6,26.6,0.0,4.2,0.0,0.0,0.0,341,28.0,2.0,0.0,0.0,0.0,18.0,7.0,0.0,1.0,0.0,0.0,0.0,2.8,17.8,21.2,15.2,0.7,8.0,2.7,85.0,1019.3,
2021-07-09,Friday,July,2021,27,1056.6,198.0,37.8,0.0,0.0,15.2,37.8,19.0,71.4,16.8,0.0,0.0,0.0,522,48.0,9.0,0.0,0.0,4.0,9.0,5.0,17.0,4.0,0.0,0.0,0.0,0.8,17.0,22.2,13.0,2.7,6.0,4.0,78.0,1020.3,
2021-07-10,Saturday,July,2021,27,1288.0,312.6,109.2,0.0,0.0,3.8,100.8,19.0,54.6,25.2,0.0,0.0,0.0,437,75.0,26.0,0.0,0.0,1.0,24.0,5.0,13.0,6.0,0.0,0.0,0.0,0.8,18.5,24.7,10.3,12.5,4.0,2.0,73.0,1017.2,
2021-07-11,Sunday,July,2021,27,1221.2,234.2,117.6,0.0,0.0,34.2,12.6,15.2,46.2,4.2,4.2,0.0,0.0,434,57.0,28.0,0.0,0.0,9.0,3.0,4.0,11.0,1.0,1.0,0.0,0.0,0.0,17.7,22.2,13.7,7.6,5.0,1.9,73.0,1016.8,
2021-07-12,Monday,July,2021,28,672.4,210.6,16.8,0.0,0.0,0.0,105.0,34.2,50.4,4.2,0.0,0.0,0.0,276,51.0,4.0,0.0,0.0,0.0,25.0,9.0,12.0,1.0,0.0,0.0,0.0,5.3,20.1,26.4,11.7,10.6,5.0,2.1,71.0,1011.0,
2021-07-13,Tuesday,July,2021,28,644.4,33.2,8.4,0.0,0.0,3.8,4.2,0.0,16.8,0.0,0.0,0.0,0.0,282,8.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,14.5,16.6,19.1,12.4,1.3,7.0,2.5,87.0,1009.5,
2021-07-14,Wednesday,July,2021,28,925.6,214.4,75.6,0.0,0.0,11.4,0.0,26.6,88.2,12.6,0.0,0.0,0.0,353,52.0,18.0,0.0,0.0,3.0,0.0,7.0,21.0,3.0,0.0,0.0,0.0,0.4,16.3,21.5,12.6,4.8,7.0,2.4,77.0,1011.7,
2021-07-15,Thursday,July,2021,28,875.6,53.0,0.0,0.0,0.0,7.6,12.6,7.6,8.4,16.8,0.0,0.0,0.0,348,13.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,16.5,20.4,13.6,0.3,8.0,1.9,84.0,1012.5,
2021-07-16,Friday,July,2021,28,1036.8,144.2,50.4,0.0,0.0,7.6,8.4,19.0,42.0,12.6,4.2,0.0,0.0,377,35.0,12.0,0.0,0.0,2.0,2.0,5.0,10.0,3.0,1.0,0.0,0.0,2.6,18.4,23.3,14.4,4.6,6.0,2.4,80.0,1017.8,
2021-07-17,Saturday,July,2021,28,1407.4,174.6,67.2,0.0,0.0,0.0,21.0,57.0,21.0,8.4,0.0,0.0,0.0,598,43.0,16.0,0.0,0.0,0.0,5.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0,18.7,22.3,16.0,0.2,7.0,3.7,85.0,1021.1,
2021-07-18,Sunday,July,2021,28,1295.2,506.8,298.2,0.0,0.0,7.6,8.4,45.6,109.2,37.8,0.0,0.0,0.0,514,122.0,71.0,0.0,0.0,2.0,2.0,12.0,26.0,9.0,0.0,0.0,0.0,0.0,20.8,25.8,14.0,14.2,1.0,3.3,66.0,1019.6,
2021-07-19,Monday,July,2021,29,831.6,235.8,121.8,0.0,0.0,3.8,12.6,30.4,42.0,25.2,0.0,0.0,0.0,350,57.0,29.0,0.0,0.0,1.0,3.0,8.0,10.0,6.0,0.0,0.0,0.0,0.0,21.1,26.3,15.0,12.5,2.0,,67.0,1017.7,
2021-07-20,Tuesday,July,2021,29,901.8,229.8,126.0,0.0,0.0,0.0,0.0,11.4,54.6,37.8,0.0,0.0,0.0,377,55.0,30.0,0.0,0.0,0.0,0.0,3.0,13.0,9.0,0.0,0.0,0.0,0.0,19.1,24.3,13.7,13.3,1.0,,64.0,1018.5,
2021-07-21,Wednesday,July,2021,29,848.6,296.40000000000003,113.4,0.0,0.0,19.0,16.8,38.0,96.6,12.6,0.0,0.0,0.0,301,72.0,27.0,0.0,0.0,5.0,4.0,10.0,23.0,3.0,0.0,0.0,0.0,0.0,19.6,25.2,12.8,14.3,2.0,1.9,62.0,1020.7,
2021-07-22,Thursday,July,2021,29,884.4,311.0,105.0,0.0,0.0,3.8,0.0,34.2,134.4,33.6,0.0,0.0,0.0,320,75.0,25.0,0.0,0.0,1.0,0.0,9.0,32.0,8.0,0.0,0.0,0.0,0.0,20.5,26.5,13.2,13.5,1.0,1.8,62.0,1019.6,
2021-07-23,Friday,July,2021,29,986.6,403.6,180.6,0.0,0.0,38.0,12.6,38.0,92.4,33.6,8.4,0.0,0.0,485,98.0,43.0,0.0,0.0,10.0,3.0,10.0,22.0,8.0,2.0,0.0,0.0,0.0,21.3,27.8,14.0,13.7,2.0,1.3,63.0,1015.1,
2021-07-24,Saturday,July,2021,29,1242.4,430.4,134.4,0.0,0.0,3.8,88.2,57.0,88.2,58.8,0.0,0.0,0.0,469,104.0,32.0,0.0,0.0,1.0,21.0,15.0,21.0,14.0,0.0,0.0,0.0,2.7,21.3,27.8,16.1,4.2,7.0,1.8,72.0,1009.8,
2021-07-25,Sunday,July,2021,29,1047.2,145.79999999999998,58.8,0.0,0.0,0.0,0.0,11.4,50.4,25.2,0.0,0.0,0.0,412,35.0,14.0,0.0,0.0,0.0,0.0,3.0,12.0,6.0,0.0,0.0,0.0,0.5,19.5,22.9,15.5,3.4,6.0,1.6,83.0,1010.3,
2021-07-26,Monday,July,2021,30,912.0,157.20000000000002,42.0,0.0,0.0,3.8,21.0,19.0,54.6,16.8,0.0,0.0,0.0,330,38.0,10.0,0.0,0.0,1.0,5.0,5.0,13.0,4.0,0.0,0.0,0.0,18.1,18.1,25.3,14.0,6.4,5.0,1.5,81.0,1012.2,
2021-07-27,Tuesday,July,2021,30,1157.8,291.8,100.8,0.0,0.0,11.4,0.0,49.4,96.6,33.6,0.0,0.0,0.0,399,71.0,24.0,0.0,0.0,3.0,0.0,13.0,23.0,8.0,0.0,0.0,0.0,0.5,20.1,25.5,12.9,9.6,6.0,1.5,73.0,1013.7,
2021-07-28,Wednesday,July,2021,30,884.0,160.99999999999997,63.0,0.0,0.0,3.8,21.0,22.8,37.8,12.6,0.0,0.0,0.0,334,39.0,15.0,0.0,0.0,1.0,5.0,6.0,9.0,3.0,0.0,0.0,0.0,0.5,18.7,23.9,13.9,4.6,6.0,2.3,78.0,1014.1,
2021-07-29,Thursday,July,2021,30,1080.6,363.0,180.6,0.0,0.0,0.0,25.2,22.8,92.4,42.0,0.0,0.0,0.0,399,87.0,43.0,0.0,0.0,0.0,6.0,6.0,22.0,10.0,0.0,0.0,0.0,0.0,19.0,24.5,12.6,11.2,3.0,2.8,68.0,1014.5,
2021-07-30,Friday,July,2021,30,1092.4,366.6,134.4,0.0,0.0,41.8,0.0,26.6,142.8,16.8,4.2,0.0,0.0,472,89.0,32.0,0.0,0.0,11.0,0.0,7.0,34.0,4.0,1.0,0.0,0.0,0.4,19.7,27.7,11.2,10.3,3.0,2.5,72.0,1011.2,
2021-07-31,Saturday,July,2021,30,1544.5056,350.2,176.4,0.0,0.0,19.0,16.8,45.6,75.6,16.8,0.0,0.0,0.0,1015,85.0,42.0,0.0,0.0,5.0,4.0,12.0,18.0,4.0,0.0,0.0,0.0,15.7,19.2,23.9,14.2,10.9,4.0,3.0,63.0,1011.2,
2021-08-02,Monday,August,2021,31,1000.4,169.8,67.2,0.0,0.0,3.8,8.4,19.0,50.4,21.0,0.0,0.0,0.0,394,41.0,16.0,0.0,0.0,1.0,2.0,5.0,12.0,5.0,0.0,0.0,0.0,3.1,16.1,21.1,11.7,4.9,6.0,2.0,78.0,1015.0,
2021-08-03,Tuesday,August,2021,31,869.2,36.6,8.4,0.0,0.0,0.0,12.6,11.4,4.2,0.0,0.0,0.0,0.0,321,9.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.4,15.3,18.7,11.3,2.2,7.0,2.1,81.0,1015.0,
2021-08-04,Wednesday,August,2021,31,1052.8,122.8,33.6,0.0,0.0,30.4,4.2,0.0,50.4,4.2,0.0,0.0,0.0,445,30.0,8.0,0.0,0.0,8.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,16.3,19.6,13.7,2.5,8.0,1.2,75.0,1013.8,
2021-08-05,Thursday,August,2021,31,852.8,159.0,21.0,0.0,0.0,3.8,25.2,41.8,42.0,21.0,4.2,0.0,0.0,351,39.0,5.0,0.0,0.0,1.0,6.0,11.0,10.0,5.0,1.0,0.0,0.0,3.6,17.1,22.3,13.4,3.2,6.0,1.7,78.0,1010.5,
2021-08-06,Friday,August,2021,31,1106.8,170.2,67.2,0.0,0.0,3.8,8.4,15.2,71.4,4.2,0.0,0.0,0.0,443,41.0,16.0,0.0,0.0,1.0,2.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,17.6,22.1,13.8,3.6,7.0,2.9,72.0,1008.1,
2021-08-07,Saturday,August,2021,31,1105.2,45.0,4.2,0.0,0.0,3.8,4.2,7.6,4.2,21.0,0.0,0.0,0.0,421,11.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,7.5,16.0,20.6,12.9,2.0,6.0,1.6,83.0,1007.5,
2021-08-08,Sunday,August,2021,31,1259.4,259.8,88.2,0.0,0.0,0.0,8.4,45.6,100.8,16.8,0.0,0.0,0.0,506,63.0,21.0,0.0,0.0,0.0,2.0,12.0,24.0,4.0,0.0,0.0,0.0,0.0,16.6,21.7,11.6,11.0,4.0,3.1,67.0,1013.2,
2021-08-09,Monday,August,2021,32,924.8,198.8,54.6,0.0,0.0,3.8,16.8,22.8,92.4,8.4,0.0,0.0,0.0,347,48.0,13.0,0.0,0.0,1.0,4.0,6.0,22.0,2.0,0.0,0.0,0.0,0.0,17.4,24.5,9.5,10.6,4.0,1.8,62.0,1019.0,
2021-08-10,Tuesday,August,2021,32,890.4,186.2,50.4,0.0,0.0,3.8,4.2,22.8,79.8,25.2,0.0,0.0,0.0,353,45.0,12.0,0.0,0.0,1.0,1.0,6.0,19.0,6.0,0.0,0.0,0.0,0.0,17.9,24.1,10.7,8.2,5.0,1.8,71.0,1018.5,
2021-08-11,Wednesday,August,2021,32,808.2,253.4,54.6,0.0,0.0,22.8,58.8,3.8,75.6,37.8,0.0,0.0,0.0,347,61.0,13.0,0.0,0.0,6.0,14.0,1.0,18.0,9.0,0.0,0.0,0.0,0.0,20.3,26.8,13.0,10.0,3.0,1.7,69.0,1019.0,
2021-08-12,Thursday,August,2021,32,818.2,354.00000000000006,50.4,0.0,0.0,19.0,63.0,49.4,113.4,46.2,12.6,0.0,0.0,308,86.0,12.0,0.0,0.0,5.0,15.0,13.0,27.0,11.0,3.0,0.0,0.0,0.0,21.8,29.8,13.3,12.7,4.0,1.3,66.0,1019.2,
2021-08-13,Friday,August,2021,32,799.8,267.8,58.8,0.0,0.0,15.2,25.2,34.2,92.4,37.8,4.2,0.0,0.0,302,65.0,14.0,0.0,0.0,4.0,6.0,9.0,22.0,9.0,1.0,0.0,0.0,0.0,23.4,29.6,17.2,9.5,4.0,2.2,66.0,1020.4,
2021-08-14,Saturday,August,2021,32,1090.2,459.4,193.2,0.0,0.0,30.4,8.4,34.2,163.8,25.2,4.2,0.0,0.0,376,111.0,46.0,0.0,0.0,8.0,2.0,9.0,39.0,6.0,1.0,0.0,0.0,0.0,23.1,29.6,15.7,13.0,1.0,1.6,67.0,1020.2,
2021-08-15,Sunday,August,2021,32,851.2,291.20000000000005,109.2,0.0,0.0,22.8,0.0,3.8,134.4,21.0,0.0,0.0,0.0,289,70.0,26.0,0.0,0.0,6.0,0.0,1.0,32.0,5.0,0.0,0.0,0.0,2.9,21.2,28.8,16.3,7.4,3.0,1.2,80.0,1014.4,
2021-08-16,Monday,August,2021,33,1015.8,162.8,37.8,0.0,0.0,7.6,4.2,41.8,63.0,8.4,0.0,0.0,0.0,387,40.0,9.0,0.0,0.0,2.0,1.0,11.0,15.0,2.0,0.0,0.0,0.0,6.5,18.7,22.0,11.5,3.6,6.0,4.9,72.0,1013.2,
2021-08-17,Tuesday,August,2021,33,963.6,49.2,12.6,0.0,0.0,0.0,16.8,11.4,4.2,4.2,0.0,0.0,0.0,379,12.0,3.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.3,14.0,18.8,9.1,7.2,6.0,3.1,70.0,1020.1,
2021-08-18,Wednesday,August,2021,33,1046.6,111.4,46.2,0.0,0.0,0.0,8.4,19.0,25.2,12.6,0.0,0.0,0.0,399,27.0,11.0,0.0,0.0,0.0,2.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,16.5,20.2,13.3,1.0,7.0,2.1,75.0,1018.2,
2021-08-19,Thursday,August,2021,33,965.6,103.0,37.8,0.0,0.0,11.4,8.4,7.6,29.4,4.2,4.2,0.0,0.0,351,25.0,9.0,0.0,0.0,3.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,18.0,21.1,15.1,0.6,7.0,1.5,71.0,1016.4,
2021-08-20,Friday,August,2021,33,1009.8,214.4,58.8,0.0,0.0,3.8,4.2,34.2,92.4,21.0,0.0,0.0,0.0,360,52.0,14.0,0.0,0.0,1.0,1.0,9.0,22.0,5.0,0.0,0.0,0.0,0.0,18.9,24.0,14.3,7.4,4.0,1.4,69.0,1016.9,
2021-08-21,Saturday,August,2021,33,1292.8,371.2000000000001,142.8,0.0,0.0,11.4,12.6,53.2,138.6,12.6,0.0,0.0,0.0,457,90.0,34.0,0.0,0.0,3.0,3.0,14.0,33.0,3.0,0.0,0.0,0.0,4.7,20.3,28.0,11.8,11.8,4.0,1.5,69.0,1017.4,
2021-08-22,Sunday,August,2021,33,882.0,61.0,16.8,0.0,0.0,0.0,0.0,19.0,25.2,0.0,0.0,0.0,0.0,307,15.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.8,16.9,20.8,13.4,0.8,6.0,2.2,86.0,1018.0,
2021-08-23,Monday,August,2021,34,891.6,66.0,25.2,0.0,0.0,0.0,4.2,11.4,21.0,4.2,0.0,0.0,0.0,332,16.0,6.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,2.7,16.5,21.0,13.6,2.8,6.0,1.9,81.0,1021.0,
2021-08-24,Tuesday,August,2021,34,994.0,91.6,58.8,0.0,0.0,3.8,0.0,3.8,16.8,8.4,0.0,0.0,0.0,352,22.0,14.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,14.9,18.4,11.3,3.0,4.0,3.4,79.0,1023.7,
